left_actor_id,right_actor_id,weight
nm0890232,nm0000182,1
nm0890232,nm0000404,1
nm0890232,nm0843100,1
nm0890232,nm0941777,1
nm0890232,nm1363122,1
nm0890232,nm0189144,1
nm0890232,nm0922927,1
nm0890232,nm0757855,1
nm0890232,nm0089485,1
nm0001863,nm0068382,1
nm0001863,nm0001738,1
nm0001863,nm0342399,1
nm0001863,nm0424035,1
nm0001863,nm0000920,1
nm0001863,nm0855728,1
nm0001863,nm0001851,1
nm0001863,nm0000476,1
nm0001863,nm0112043,1
nm0001863,nm0001617,1
nm0001863,nm0050737,1
nm0001863,nm0569076,1
nm0001863,nm0053095,1
nm0001863,nm0249006,1
nm0001863,nm0499791,1
nm0001863,nm0454482,1
nm0001863,nm0932142,1
nm0001863,nm0571343,1
nm0001863,nm0001841,1
nm0001863,nm0920460,1
nm0001863,nm0266611,1
nm0001863,nm3352434,1
nm0001863,nm4560026,1
nm0068382,nm0440860,1
nm0068382,nm0005416,1
nm0068382,nm5001078,1
nm0068382,nm0065942,1
nm0068382,nm0090981,1
nm0068382,nm0038597,1
nm0068382,nm0000834,1
nm0000235,nm0002103,1
nm0000235,nm0000295,1
nm0000235,nm0000494,1
nm0000235,nm0001173,1
nm0000235,nm0355910,1
nm0000235,nm0425005,1
nm0000235,nm0000658,1
nm0000235,nm1034965,1
nm0000235,nm0000111,1
nm0000235,nm0002071,1
nm0000235,nm0933988,1
nm0000235,nm0604742,1
nm0000235,nm0000147,1
nm0000235,nm0939697,1
nm0000235,nm0025483,1
nm0000235,nm2091536,1
nm0000235,nm0000381,1
nm0000235,nm0000378,1
nm0000235,nm3009853,1
nm0000235,nm0029400,1
nm0000235,nm1107127,1
nm0000235,nm1195855,1
nm0000235,nm8437490,1
nm0000235,nm6677237,1
nm0000235,nm0339460,1
nm0000235,nm1500155,1
nm0000235,nm0000207,1
nm0000235,nm1455681,1
nm0000235,nm2265157,1
nm0000235,nm3483537,1
nm0000235,nm1443527,1
nm0000235,nm4625502,1
nm0002103,nm0051509,1
nm0002103,nm0564215,1
nm0002103,nm0001517,1
nm0002103,nm0001394,1
nm0002103,nm8090820,1
nm0001314,nm0412850,1
nm0001314,nm0001838,1
nm0001314,nm0903677,1
nm0001314,nm0005535,1
nm0001314,nm0438127,1
nm0001314,nm0335844,1
nm0001314,nm0005009,1
nm0001314,nm0851016,1
nm0001314,nm0220240,1
nm0001314,nm0519456,1
nm0001314,nm2442289,1
nm0001314,nm0730455,1
nm0001314,nm2746504,1
nm0001314,nm3948952,1
nm0001314,nm0001291,1
nm0001314,nm2067953,2
nm0001314,nm1626256,1
nm0001314,nm0734558,1
nm0001314,nm0120986,1
nm0001314,nm0429363,1
nm0001314,nm1304386,1
nm0001314,nm5803722,1
nm0001314,nm0002076,1
nm0001314,nm3456865,1
nm0001314,nm0384152,1
nm0001314,nm0233807,1
nm0001314,nm3280686,1
nm0001314,nm5520750,1
nm0001314,nm0880367,1
nm0001314,nm0734654,1
nm0001314,nm0151250,1
nm0001314,nm0635820,1
nm0001314,nm0281424,1
nm0001314,nm5310225,1
nm0001314,nm0007893,1
nm0001314,nm2361583,1
nm0001314,nm3012604,1
nm0001314,nm0144843,1
nm0001314,nm1141590,1
nm0001314,nm0012078,1
nm0001314,nm2736476,1
nm0001314,nm2930154,1
nm0001314,nm0936300,1
nm0001314,nm0424819,1
nm0412850,nm0001455,1
nm0412850,nm0181920,1
nm0412850,nm0000902,1
nm0412850,nm2228294,1
nm0412850,nm0870199,1
nm0412850,nm0805930,1
nm0412850,nm4821788,1
nm0412850,nm0002076,1
nm0412850,nm0658244,1
nm0412850,nm0799777,1
nm0412850,nm0085400,1
nm0412850,nm0000870,1
nm0412850,nm2389665,1
nm0412850,nm0292182,1
nm0412850,nm6728450,1
nm0412850,nm0362003,1
nm0412850,nm0512283,1
nm0412850,nm0000980,1
nm0412850,nm3170495,1
nm0412850,nm0683116,1
nm0412850,nm2187568,1
nm0412850,nm3073902,1
nm0412850,nm3053855,1
nm0004875,nm0000663,1
nm0004875,nm0000477,1
nm0004875,nm0005243,1
nm0004875,nm0000202,1
nm0004875,nm0000496,1
nm0004875,nm0378880,1
nm0004875,nm0710829,1
nm0004875,nm0005125,1
nm0004875,nm0080049,1
nm0004875,nm0662519,1
nm0004875,nm0004771,1
nm0004875,nm1359348,1
nm0004875,nm0542759,1
nm0004875,nm0556296,1
nm0004875,nm0609436,1
nm0004875,nm0005475,1
nm0004875,nm0644897,1
nm0004875,nm0746125,1
nm0004875,nm1715194,1
nm0004875,nm0403134,1
nm0004875,nm1092086,1
nm0004875,nm1745736,1
nm0004875,nm0779325,1
nm0004875,nm0005023,1
nm0004875,nm3141580,1
nm0004875,nm2550918,1
nm0004875,nm0004793,1
nm0004875,nm0004820,1
nm0004875,nm0211726,1
nm0004875,nm0000162,1
nm0004875,nm0333410,1
nm0004875,nm1944055,1
nm0004875,nm3614913,1
nm0004875,nm1412974,1
nm0004875,nm0520064,1
nm0004875,nm1292661,1
nm0004875,nm2679753,1
nm0004875,nm1212071,1
nm0004875,nm0948272,1
nm0000663,nm0000477,1
nm0000663,nm0005243,1
nm0000663,nm0005313,1
nm0000663,nm0059215,1
nm0000663,nm0005311,1
nm0000663,nm0005325,1
nm0000663,nm0005161,1
nm0000663,nm0539537,1
nm0000663,nm0004749,1
nm0000663,nm0895083,1
nm0000663,nm0881672,1
nm0000663,nm0000282,1
nm0000663,nm0004450,1
nm0000663,nm0000207,1
nm0000663,nm0364744,1
nm0000663,nm0000950,1
nm0000663,nm0177639,1
nm0000663,nm0005029,1
nm0000663,nm0308651,1
nm0000663,nm0000153,1
nm0000663,nm1177049,1
nm0000663,nm0809720,1
nm0000663,nm1937886,1
nm0000663,nm0001744,2
nm0000663,nm0233079,1
nm0000663,nm0001166,3
nm0000663,nm1672703,1
nm0000663,nm0001283,1
nm0000663,nm0962323,1
nm0000663,nm0403652,1
nm0000663,nm0662981,1
nm0000663,nm0348347,1
nm0000663,nm0741580,1
nm0000663,nm0001218,1
nm0000663,nm2829954,1
nm0000663,nm2529790,1
nm0000663,nm1587364,1
nm0000663,nm2624894,1
nm0000663,nm6171194,1
nm0000663,nm9383599,1
nm0000663,nm2136447,1
nm0000663,nm0947166,1
nm0000663,nm1191181,1
nm0000663,nm0950620,1
nm0000663,nm0956526,1
nm0000663,nm2647420,1
nm0000663,nm2696968,1
nm0000663,nm0089456,1
nm0000663,nm0666388,1
nm0000663,nm2021427,1
nm0000663,nm2628347,1
nm0000663,nm1717573,1
nm0000663,nm4974693,1
nm0000663,nm1970374,1
nm0000663,nm6564804,1
nm0000663,nm0750353,1
nm0000663,nm0225963,1
nm0000663,nm1860557,1
nm0000663,nm0089340,1
nm0000663,nm4544486,1
nm0000663,nm0910561,1
nm0000663,nm0541909,2
nm0000663,nm1480268,1
nm0000663,nm2584117,1
nm0000663,nm4193598,1
nm0000663,nm0606637,1
nm0000663,nm2777498,1
nm0000663,nm1021774,1
nm0000663,nm0331906,1
nm0000663,nm0223213,1
nm0000663,nm0005068,1
nm0000663,nm0000407,1
nm0000663,nm0000499,1
nm0000663,nm0726223,1
nm0000663,nm1077920,1
nm0000663,nm2353430,1
nm0000663,nm1468541,1
nm0000663,nm0786639,1
nm0000663,nm0229422,1
nm0000663,nm0001117,1
nm0000663,nm0190787,1
nm0000663,nm0028227,1
nm0000663,nm7239868,1
nm0000663,nm0820527,1
nm0000663,nm0347342,1
nm0000663,nm0149949,1
nm0000663,nm2075851,1
nm0000663,nm8266000,1
nm0000663,nm8260553,1
nm0000663,nm2815884,1
nm0000663,nm3582335,1
nm0000663,nm6378156,1
nm0000663,nm0000174,1
nm0000663,nm1543157,1
nm0000663,nm0000612,1
nm0000663,nm0741378,1
nm0000663,nm0511983,1
nm0000663,nm1988598,1
nm0000663,nm5280936,1
nm0000663,nm3981168,1
nm0000663,nm0179224,1
nm0000663,nm0000448,1
nm0000663,nm1752714,1
nm0000477,nm0005243,1
nm0000477,nm0872242,1
nm0000477,nm0903200,1
nm0000477,nm0063440,1
nm0000477,nm0867588,1
nm0000477,nm0000622,1
nm0000477,nm0472710,1
nm0000477,nm0004965,1
nm0000477,nm0780539,1
nm0000477,nm0255124,1
nm0000477,nm0610459,1
nm0000477,nm1239813,1
nm0000477,nm3257504,1
nm0005243,nm1145177,1
nm0005243,nm0470182,1
nm0000421,nm0461498,1
nm0000421,nm0258402,1
nm0000421,nm1328870,1
nm0000421,nm0254712,1
nm0000421,nm0005437,1
nm0000421,nm0629667,1
nm0000421,nm0764445,1
nm0000421,nm0761052,1
nm0000421,nm0000407,1
nm0000421,nm0000236,1
nm0000421,nm0000700,1
nm0000421,nm0580924,1
nm0000421,nm0000545,1
nm0000421,nm1089685,1
nm0000421,nm0004975,1
nm0000421,nm0004990,1
nm0000421,nm0264579,1
nm0000421,nm0000498,1
nm0000421,nm0552358,1
nm0000421,nm0304579,1
nm0000421,nm0005067,1
nm0000421,nm0574468,1
nm0000421,nm0654648,1
nm0000421,nm0747420,1
nm0000421,nm0281107,1
nm0000421,nm0107748,1
nm0000421,nm2284889,1
nm0000421,nm0000639,1
nm0000421,nm1165044,1
nm0000421,nm1963091,1
nm0000421,nm0606487,1
nm0000421,nm0929934,1
nm0000421,nm0856012,1
nm0000421,nm0220881,1
nm0000421,nm0935653,1
nm0000421,nm0543383,1
nm0000421,nm0000225,2
nm0000421,nm1281146,1
nm0000421,nm0132300,1
nm0000421,nm0001208,1
nm0000421,nm0005224,1
nm0000421,nm0000174,1
nm0000421,nm1137209,1
nm0000421,nm0487405,1
nm0000421,nm2414889,1
nm0000421,nm1256602,1
nm0000421,nm0000185,1
nm0000421,nm2218213,1
nm0000421,nm0081070,1
nm0000421,nm0891275,1
nm0000421,nm2704789,1
nm0000421,nm0810235,1
nm0000421,nm0495095,1
nm0000421,nm0711058,1
nm0000421,nm4595294,1
nm0000421,nm0371660,1
nm0000421,nm5846261,1
nm0000421,nm7787510,1
nm0000421,nm0000377,1
nm0000421,nm3096796,1
nm0000421,nm0004198,1
nm0461498,nm0258402,1
nm0461498,nm1328870,1
nm0461498,nm0001868,1
nm0461498,nm0004937,1
nm0461498,nm0000418,1
nm0461498,nm1086543,1
nm0461498,nm1242688,1
nm0461498,nm0004778,1
nm0461498,nm1551922,1
nm0461498,nm2255973,1
nm0461498,nm0736622,1
nm0461498,nm0252230,1
nm0258402,nm1328870,1
nm0258402,nm0001084,3
nm0258402,nm0936762,1
nm0258402,nm0281107,1
nm0258402,nm0152231,1
nm0258402,nm0541218,1
nm0258402,nm0714983,1
nm0258402,nm0044762,1
nm0258402,nm0147825,1
nm0258402,nm0356021,1
nm0258402,nm0252230,1
nm0258402,nm0568846,1
nm0258402,nm0080049,1
nm0258402,nm0265668,1
nm0258402,nm0365445,1
nm0258402,nm0570364,1
nm0258402,nm0175262,1
nm0258402,nm2061923,1
nm0258402,nm0851159,1
nm0258402,nm4381591,1
nm0258402,nm2017325,1
nm0258402,nm1107001,1
nm0258402,nm0005125,1
nm0258402,nm1748489,1
nm0258402,nm5228245,1
nm0258402,nm2620667,1
nm0258402,nm1589825,1
nm0258402,nm0929609,1
nm0258402,nm0082266,1
nm0258402,nm0005264,1
nm0258402,nm0132685,1
nm0258402,nm0393655,1
nm0258402,nm1711114,1
nm0258402,nm1842974,1
nm0258402,nm2901344,1
nm0258402,nm1939267,1
nm0258402,nm0222643,1
nm0258402,nm11790142,1
nm0258402,nm1221047,1
nm0258402,nm0732497,1
nm0258402,nm10369218,1
nm0258402,nm8490251,1
nm0258402,nm8490254,1
nm0258402,nm4281545,1
nm0258402,nm1855137,1
nm0258402,nm8490253,1
nm0258402,nm8490250,1
nm0063440,nm0001638,1
nm0063440,nm0000535,1
nm0063440,nm0719678,1
nm0063440,nm0000115,1
nm0063440,nm0001187,1
nm0063440,nm0199590,1
nm0063440,nm0588222,1
nm0063440,nm0867588,1
nm0063440,nm0000622,1
nm0063440,nm0247672,1
nm0063440,nm0295031,1
nm0063440,nm0510022,2
nm0063440,nm0001987,1
nm0063440,nm0177896,1
nm0063440,nm0000448,1
nm0063440,nm2740213,1
nm0063440,nm1553725,1
nm0063440,nm1534812,1
nm0063440,nm0544611,1
nm0063440,nm0786417,1
nm0063440,nm0136482,1
nm0063440,nm2706397,1
nm0063440,nm0482126,1
nm0063440,nm1873018,1
nm0063440,nm0700712,2
nm0063440,nm0001283,1
nm0063440,nm0389527,1
nm0063440,nm6522104,1
nm0063440,nm2207222,1
nm0063440,nm0324658,1
nm0063440,nm0004741,1
nm0063440,nm0932194,1
nm0063440,nm1151629,1
nm0063440,nm5993694,1
nm0063440,nm5065913,1
nm0063440,nm0483478,1
nm0063440,nm0033505,1
nm0001638,nm0000535,1
nm0001638,nm0719678,1
nm0001638,nm0005320,1
nm0001638,nm0000827,1
nm0001638,nm0507314,1
nm0001638,nm0000627,1
nm0001638,nm0489504,1
nm0001638,nm0005009,1
nm0001638,nm0498517,1
nm0001638,nm0700712,1
nm0001638,nm0428963,1
nm0001638,nm0001667,1
nm0001638,nm1880888,1
nm0001638,nm0620981,1
nm0000535,nm0719678,1
nm0000535,nm0001233,1
nm0000535,nm0002122,1
nm0000535,nm0001803,1
nm0000535,nm1057928,1
nm0000535,nm0597388,1
nm0000535,nm0135585,1
nm0000535,nm0005442,1
nm0000535,nm3502480,1
nm0000535,nm1002664,1
nm0000535,nm0348226,1
nm0719678,nm0662504,1
nm0719678,nm1726563,1
nm0719678,nm0084385,1
nm0719678,nm0000496,1
nm0719678,nm0000153,1
nm0719678,nm0000620,1
nm0719678,nm0001669,1
nm0719678,nm0011134,1
nm0719678,nm1380020,1
nm0719678,nm0021548,1
nm0719678,nm0680983,2
nm0719678,nm0420953,1
nm0719678,nm0155913,1
nm0719678,nm0634409,1
nm0719678,nm0095751,1
nm0719678,nm0005251,1
nm0719678,nm0954225,1
nm0719678,nm0014803,1
nm0719678,nm0001114,1
nm0719678,nm3714535,1
nm0719678,nm0252238,1
nm0719678,nm0621176,1
nm0719678,nm0939697,1
nm0719678,nm1540404,1
nm0719678,nm1432956,1
nm0719678,nm0068551,1
nm0719678,nm5557932,1
nm0719678,nm0001416,1
nm0719678,nm0000675,1
nm0719678,nm1113471,1
nm0000206,nm0428963,1
nm0000206,nm0000673,1
nm0000206,nm0005017,1
nm0000206,nm0314524,1
nm0000206,nm0005251,3
nm0000206,nm0000197,1
nm0000206,nm0001838,1
nm0000206,nm0005023,1
nm0000206,nm0479471,1
nm0000206,nm0001626,1
nm0000206,nm0609114,1
nm0000206,nm0491402,1
nm0000206,nm0001551,1
nm0000206,nm0000870,1
nm0000206,nm1535523,1
nm0000206,nm5584344,1
nm0000206,nm2676147,1
nm0000206,nm0935664,1
nm0000206,nm1102891,1
nm0000206,nm3034977,1
nm0000206,nm0267812,1
nm0000206,nm0339460,1
nm0000206,nm0760796,1
nm0000206,nm0793069,1
nm0000206,nm0038355,1
nm0000206,nm0636942,1
nm0000206,nm2564938,1
nm0000206,nm0839326,1
nm0000206,nm1102577,1
nm0000206,nm0376716,1
nm0000206,nm3194762,1
nm0000206,nm0155392,1
nm0000206,nm0596297,1
nm0000206,nm0950494,1
nm0000206,nm0638824,1
nm0000206,nm0654295,1
nm0000206,nm1813221,1
nm0000206,nm2773059,1
nm0000206,nm4448022,1
nm0000206,nm1869101,2
nm0000206,nm2746751,1
nm0000206,nm0001520,1
nm0000206,nm0000227,1
nm0000206,nm1404408,1
nm0000206,nm3042755,1
nm0000206,nm0651159,1
nm0000206,nm4025229,1
nm0000206,nm0597388,1
nm0000206,nm7633342,1
nm0000206,nm1249052,1
nm0000206,nm0574534,2
nm0000206,nm3199307,1
nm0000206,nm4977564,1
nm0000206,nm3529685,1
nm0000206,nm0004950,1
nm0000206,nm0000932,1
nm0000206,nm8969966,1
nm0000206,nm4244567,1
nm0000206,nm8998437,1
nm0000206,nm8329660,1
nm0000206,nm9846826,1
nm0428963,nm0341176,1
nm0428963,nm0344196,1
nm0428963,nm0736263,1
nm0428963,nm0005098,1
nm0428963,nm0000398,1
nm0428963,nm0000141,1
nm0428963,nm0005405,1
nm0428963,nm0134244,1
nm0428963,nm0757855,1
nm0428963,nm0731346,1
nm0428963,nm0005023,1
nm0428963,nm0700712,1
nm0428963,nm0779866,1
nm0428963,nm0000241,1
nm0428963,nm1759996,1
nm0922035,nm0001610,1
nm0922035,nm0000098,1
nm0922035,nm0094495,1
nm0922035,nm1468254,1
nm0922035,nm1721039,1
nm0922035,nm0124930,1
nm0922035,nm0920992,1
nm0922035,nm0829032,1
nm0922035,nm0004748,1
nm0922035,nm0006535,1
nm0922035,nm1055413,1
nm0922035,nm1385871,1
nm0922035,nm0936591,1
nm0922035,nm2539953,1
nm0922035,nm3229685,1
nm0922035,nm5473782,1
nm0922035,nm0000100,1
nm0922035,nm0683253,1
nm0922035,nm0054087,1
nm0922035,nm0356017,1
nm0922035,nm0001767,2
nm0922035,nm0169982,1
nm0922035,nm0631490,1
nm0922035,nm0175916,1
nm0922035,nm0051903,1
nm0922035,nm0005253,1
nm0922035,nm1024953,1
nm0922035,nm0461136,1
nm0922035,nm0789716,1
nm0922035,nm0700059,1
nm0922035,nm3174795,1
nm0922035,nm0005216,1
nm0922035,nm6077056,1
nm0922035,nm0027957,1
nm0001610,nm0000156,1
nm0001610,nm0829576,1
nm0001610,nm0353527,1
nm0001610,nm0797732,1
nm0001610,nm0001626,1
nm0001610,nm0001663,1
nm0001610,nm0000393,1
nm0001610,nm0001156,1
nm0001610,nm1258970,1
nm0001610,nm0192505,1
nm0187224,nm0590340,1
nm0187224,nm0005094,1
nm0187224,nm0607865,1
nm0187224,nm0103195,1
nm0187224,nm0605363,1
nm0187224,nm0593129,1
nm0187224,nm5355876,1
nm0590340,nm0005094,1
nm0005094,nm0189144,1
nm0005094,nm2011935,1
nm0005094,nm0669681,1
nm0005094,nm0001147,1
nm0005094,nm2857778,1
nm0005094,nm0668139,1
nm0005094,nm0278752,1
nm0005292,nm0005351,1
nm0005292,nm0005231,1
nm0005292,nm0005318,1
nm0005292,nm0925220,1
nm0005292,nm0748189,1
nm0005292,nm0619651,1
nm0005292,nm0005438,1
nm0005292,nm0493161,1
nm0005292,nm0674020,1
nm0005292,nm0004734,1
nm0005292,nm0005350,1
nm0005292,nm0004700,1
nm0005351,nm0005231,1
nm0005351,nm0005318,1
nm0005351,nm0005346,1
nm0005351,nm0001513,1
nm0005351,nm0671980,1
nm0005351,nm0000983,1
nm0005351,nm0005441,1
nm0005351,nm0197855,1
nm0005351,nm0519043,1
nm0005351,nm0095746,1
nm0005351,nm0419005,1
nm0005351,nm0838340,1
nm0005351,nm0000205,1
nm0005351,nm1497548,1
nm0005351,nm0416596,1
nm0005351,nm0005442,1
nm0005351,nm0005098,1
nm0005351,nm1297015,3
nm0005351,nm0396812,1
nm0005351,nm0607865,1
nm0005351,nm0870204,1
nm0005351,nm0149950,1
nm0005351,nm0005315,1
nm0005351,nm0750826,1
nm0005351,nm0000115,2
nm0005351,nm0001416,2
nm0005351,nm0000313,1
nm0005351,nm0565250,1
nm0005351,nm1102577,1
nm0005351,nm0001838,1
nm0005351,nm1113550,1
nm0005351,nm2480549,1
nm0005351,nm0005251,1
nm0005351,nm0005460,1
nm0005351,nm0005266,1
nm0005351,nm0251986,1
nm0005351,nm0829576,1
nm0005351,nm0771414,1
nm0005351,nm0002071,1
nm0005351,nm0818055,1
nm0005351,nm0656300,1
nm0005351,nm0515116,1
nm0005351,nm0835016,1
nm0005351,nm1072555,2
nm0005351,nm2554352,1
nm0005351,nm4534098,1
nm0005351,nm0305825,1
nm0005351,nm1746358,1
nm0005351,nm0000867,1
nm0005351,nm1312575,1
nm0005351,nm0005182,1
nm0005351,nm2605345,1
nm0005351,nm0447695,1
nm0005351,nm0915865,1
nm0005351,nm0001598,1
nm0005351,nm0267812,1
nm0005351,nm0748973,1
nm0005351,nm1392388,1
nm0005351,nm2358540,1
nm0005351,nm0328828,1
nm0005351,nm0005454,1
nm0005351,nm0257969,1
nm0005351,nm1914282,1
nm0005351,nm1902452,1
nm0005351,nm0000545,1
nm0005351,nm0117709,1
nm0005351,nm0005017,1
nm0005351,nm11880640,1
nm0005351,nm0749263,1
nm0005351,nm0004950,1
nm0005351,nm2933757,2
nm0005351,nm0272581,1
nm0005351,nm0760796,1
nm0005351,nm5421877,1
nm0005351,nm6819854,1
nm0005351,nm1105980,1
nm0005351,nm0631490,1
nm0005351,nm3069650,1
nm0005351,nm0169806,1
nm0005351,nm2577076,1
nm0005351,nm0425005,1
nm0005351,nm5709125,1
nm0005351,nm0491259,1
nm0005351,nm2636310,1
nm0005351,nm5228887,1
nm0005351,nm0000104,1
nm0005231,nm0005318,1
nm0005231,nm0103299,1
nm0005231,nm1002311,1
nm0005231,nm0402358,1
nm0005231,nm0487406,1
nm0005231,nm0895083,1
nm0005231,nm0002536,1
nm0005231,nm1009068,1
nm0005231,nm0199590,1
nm0005231,nm3693559,1
nm0005231,nm0004829,1
nm0005231,nm2367103,1
nm0005231,nm0199961,1
nm0005231,nm0541218,1
nm0005231,nm2125902,1
nm0005231,nm0551441,1
nm0005231,nm1312575,1
nm0005231,nm0898546,1
nm0005231,nm0043704,1
nm0005231,nm2722682,1
nm0005231,nm4910733,1
nm0005231,nm1185747,1
nm0005231,nm2915105,1
nm0005231,nm0839934,1
nm0005231,nm1842344,1
nm0005231,nm4025229,1
nm0005231,nm0180411,1
nm0005231,nm1789970,1
nm0005318,nm0750353,2
nm0005318,nm0325023,1
nm0005318,nm0826277,1
nm0005318,nm0574534,1
nm0005318,nm0654240,1
nm0005318,nm0197137,1
nm0005318,nm0267295,1
nm0005318,nm0405111,1
nm0005318,nm0161075,1
nm0005318,nm1535118,1
nm0005318,nm0000959,1
nm0005318,nm0808376,1
nm0005318,nm0106319,1
nm0005318,nm1378320,1
nm0005318,nm0095746,1
nm0005318,nm1423866,1
nm0005318,nm0552072,1
nm0005318,nm1558628,1
nm0005318,nm1410076,1
nm0005318,nm1027847,1
nm0005318,nm1401531,1
nm0005318,nm1711052,1
nm0005318,nm0075359,1
nm0005318,nm0692466,1
nm0004936,nm0756089,1
nm0004936,nm0005437,1
nm0004936,nm0146915,1
nm0004936,nm0365826,1
nm0004936,nm0597223,1
nm0004936,nm0004988,1
nm0004936,nm0000664,1
nm0004936,nm0503567,1
nm0004936,nm0396812,1
nm0004936,nm0005458,1
nm0004936,nm0001282,1
nm0004936,nm0000437,2
nm0004936,nm0540441,1
nm0004936,nm1379938,1
nm0004936,nm1745736,1
nm0004936,nm1002641,1
nm0004936,nm0329481,1
nm0004936,nm0334179,1
nm0004936,nm2018237,1
nm0004936,nm0386472,1
nm0004936,nm3886259,1
nm0004936,nm3887281,1
nm0004936,nm1544217,1
nm0004936,nm1662644,1
nm0004936,nm6192439,1
nm0004936,nm4114489,1
nm0004936,nm0705356,1
nm0004936,nm2851530,1
nm0004936,nm0355910,1
nm0004936,nm1256532,1
nm0004936,nm0001838,1
nm0004936,nm0000164,1
nm0004936,nm1517976,2
nm0004936,nm0051509,1
nm0004936,nm1443385,1
nm0004936,nm1297926,1
nm0004936,nm0382911,1
nm0004936,nm1913734,1
nm0004936,nm1676649,1
nm0004936,nm0773609,1
nm0004936,nm2296553,1
nm0004936,nm5427944,1
nm0004936,nm0000313,1
nm0004936,nm0083655,1
nm0004936,nm0428065,1
nm0004936,nm0451234,1
nm0004936,nm5057169,1
nm0004936,nm9286880,1
nm0004936,nm9583795,1
nm0004936,nm0001451,1
nm0004936,nm12373736,1
nm0004936,nm2998321,1
nm0004936,nm2915105,1
nm0004936,nm3043279,1
nm0756089,nm0005437,1
nm0756089,nm0004747,1
nm0756089,nm0244630,1
nm0756089,nm0004993,1
nm0756089,nm0005110,1
nm0756089,nm0000688,1
nm0756089,nm1268772,1
nm0756089,nm0271165,1
nm0756089,nm0089685,1
nm0005437,nm0629667,1
nm0123227,nm0828307,1
nm0123227,nm0431864,1
nm0123227,nm0167024,1
nm0123227,nm1919140,1
nm0123227,nm0164385,1
nm0828307,nm0431864,1
nm0828307,nm0773635,1
nm0828307,nm0744326,1
nm0828307,nm0000143,1
nm0828307,nm0258360,1
nm0828307,nm0852616,1
nm0828307,nm0004774,1
nm0828307,nm0878951,1
nm0828307,nm5309521,1
nm0431864,nm0241049,1
nm0431864,nm1372420,1
nm0431864,nm1581670,1
nm2336618,nm2213852,1
nm2336618,nm1731638,1
nm2336618,nm0108754,1
nm2336618,nm0004775,1
nm2336618,nm1205260,1
nm2213852,nm1731638,1
nm2213852,nm0108754,1
nm2213852,nm0004775,1
nm2213852,nm1205260,1
nm1731638,nm0108754,1
nm1731638,nm0004775,1
nm1731638,nm1205260,1
nm1731638,nm3737103,1
nm1731638,nm5651476,1
nm1731638,nm0933096,1
nm0108754,nm0004775,5
nm0108754,nm1205260,1
nm0108754,nm1240838,1
nm0108754,nm0124692,1
nm0108754,nm0004839,1
nm0108754,nm0579561,1
nm0108754,nm0085952,1
nm0108754,nm0114422,1
nm0108754,nm0362204,1
nm0108754,nm0545474,1
nm0108754,nm0577284,1
nm0108754,nm2404332,1
nm0108754,nm0108712,1
nm0108754,nm0029665,1
nm0108754,nm10390521,1
nm0108754,nm0362484,1
nm0108754,nm0009969,1
nm0108754,nm0077512,1
nm0108754,nm0162233,1
nm0108754,nm0188453,1
nm0004775,nm1205260,1
nm0004775,nm0030499,1
nm0004775,nm0185475,1
nm0004775,nm0002039,1
nm0004775,nm1015849,1
nm0004775,nm0001398,1
nm0004775,nm1155046,1
nm0004775,nm0579561,1
nm0004775,nm0085952,1
nm0004775,nm0114422,1
nm0004775,nm0362204,1
nm0004775,nm0545474,1
nm0004775,nm0577284,1
nm0004775,nm1717057,1
nm0004775,nm1535093,1
nm0004775,nm0721155,1
nm0004775,nm0875843,1
nm0004775,nm1259564,1
nm0004775,nm2404332,1
nm0004775,nm0108712,1
nm0004775,nm0029665,1
nm0004775,nm10390521,1
nm0004775,nm0005239,1
nm0004775,nm1191866,1
nm0004775,nm2971503,1
nm0004775,nm0731195,1
nm0004775,nm0224616,1
nm0004775,nm0034305,1
nm0004775,nm0458514,1
nm0004775,nm0004809,1
nm0004775,nm1740122,1
nm0004775,nm2963701,1
nm0004775,nm0752656,1
nm0004775,nm1914394,1
nm0004775,nm1194663,1
nm0004775,nm0046723,1
nm0004775,nm0112001,1
nm0004775,nm3578300,1
nm0004775,nm0270732,1
nm0004775,nm0000476,1
nm0004775,nm0006535,1
nm0004775,nm0489436,1
nm0004775,nm0362484,1
nm0004775,nm0009969,1
nm0004775,nm0077512,1
nm0004775,nm0162233,1
nm0004775,nm0188453,1
nm0005151,nm0917353,1
nm0005151,nm0001290,1
nm0005151,nm0141697,1
nm0005151,nm0510168,1
nm0005151,nm0004820,1
nm0005151,nm0814259,1
nm0005151,nm0005492,1
nm0005151,nm0518718,1
nm0005151,nm3573561,1
nm0005151,nm0000612,1
nm0005151,nm0000185,1
nm0005151,nm3408254,1
nm0005151,nm2834250,1
nm0005151,nm0797464,1
nm0005151,nm1581670,1
nm0005151,nm0008543,1
nm0005151,nm0492924,1
nm0005151,nm3082707,1
nm0005151,nm1182011,1
nm0005151,nm1143429,1
nm0917353,nm0001290,1
nm0917353,nm0141697,1
nm0001290,nm0141697,1
nm0001290,nm0868881,1
nm0001290,nm0734421,1
nm0001290,nm0959113,1
nm0001290,nm0000090,1
nm0001290,nm1413942,1
nm0001290,nm1346623,1
nm0001290,nm0000207,1
nm0001290,nm0564215,1
nm0001290,nm0000702,1
nm0001290,nm0000658,1
nm0001290,nm0000980,1
nm0001290,nm0114742,1
nm0001290,nm1778479,1
nm0001290,nm1530334,1
nm0001290,nm0566049,1
